answer,Año,Trimestre,Mes,Día,id,Incidencia,question_id,sectionid,TamañoAsignado,type_id,Año,Trimestre,Mes,Día,visit_id
Cliente no tiene Lona,2025,Trim. 3,agosto,26,1678,Lona,8,2,,1,2025,Trim. 3,agosto,26,10293
Cliente no tiene Lona,2025,Trim. 3,agosto,27,1852,Lona,8,2,,1,2025,Trim. 3,agosto,27,10105
Cliente no tiene Lona,2025,Trim. 3,agosto,27,1894,Lona,8,2,,1,2025,Trim. 3,agosto,27,10224
Cliente no tiene Lona,2025,Trim. 3,agosto,27,1991,Lona,8,2,,1,2025,Trim. 3,agosto,27,7831
Cliente no tiene Lona,2025,Trim. 3,agosto,27,2130,Lona,8,2,,1,2025,Trim. 3,agosto,27,9789
Cliente no tiene Lona,2025,Trim. 3,agosto,27,2196,Lona,8,2,,1,2025,Trim. 3,agosto,27,10451
Cliente no tiene Lona,2025,Trim. 3,agosto,27,2297,Lona,8,2,,1,2025,Trim. 3,agosto,27,9527
Cliente no tiene Lona,2025,Trim. 3,agosto,27,2303,Lona,8,2,,1,2025,Trim. 3,agosto,27,9010
Cliente no tiene Lona,2025,Trim. 3,agosto,27,2308,Lona,8,2,,1,2025,Trim. 3,agosto,27,9407
Cliente no tiene Lona,2025,Trim. 3,agosto,28,2503,Lona,8,2,,1,2025,Trim. 3,agosto,28,7551
Cliente no tiene Lona,2025,Trim. 3,agosto,28,2558,Lona,8,2,,1,2025,Trim. 3,agosto,28,3473
Cliente no tiene Lona,2025,Trim. 3,agosto,28,2561,Lona,8,2,,1,2025,Trim. 3,agosto,28,2612
Cliente no tiene Lona,2025,Trim. 3,agosto,28,2567,Lona,8,2,,1,2025,Trim. 3,agosto,28,10436
Cliente no tiene Lona,2025,Trim. 3,agosto,28,2682,Lona,8,2,,1,2025,Trim. 3,agosto,28,9597
Cliente no tiene Lona,2025,Trim. 3,agosto,28,2772,Lona,8,2,,1,2025,Trim. 3,agosto,28,10117
Cliente no tiene Lona,2025,Trim. 3,agosto,28,2835,Lona,8,2,,1,2025,Trim. 3,agosto,28,10201
Cliente no tiene Lona,2025,Trim. 3,agosto,28,2847,Lona,8,2,,1,2025,Trim. 3,agosto,28,9045
Cliente no tiene Lona,2025,Trim. 3,agosto,28,2918,Lona,8,2,,1,2025,Trim. 3,agosto,28,9938
Cliente no tiene Lona,2025,Trim. 3,agosto,28,2928,Lona,8,2,,1,2025,Trim. 3,agosto,28,10175
Cliente no tiene Lona,2025,Trim. 3,agosto,28,2975,Lona,8,2,,1,2025,Trim. 3,agosto,28,9978
Cliente no tiene Lona,2025,Trim. 3,agosto,29,3218,Lona,8,2,,1,2025,Trim. 3,agosto,29,9965
Cliente no tiene Lona,2025,Trim. 3,agosto,29,3246,Lona,8,2,,1,2025,Trim. 3,agosto,29,10019
Cliente no tiene Lona,2025,Trim. 3,agosto,29,3271,Lona,8,2,,1,2025,Trim. 3,agosto,29,9351
Cliente no tiene Lona,2025,Trim. 3,agosto,29,3291,Lona,8,2,,1,2025,Trim. 3,agosto,29,10574
Cliente no tiene Lona,2025,Trim. 3,agosto,29,3294,Lona,8,2,,1,2025,Trim. 3,agosto,29,9873
Cliente no tiene Lona,2025,Trim. 3,agosto,29,3297,Lona,8,2,,1,2025,Trim. 3,agosto,29,9873
Cliente no tiene Lona,2025,Trim. 3,agosto,29,3309,Lona,8,2,,1,2025,Trim. 3,agosto,29,9011
Cliente no tiene Lona,2025,Trim. 3,agosto,29,3320,Lona,8,2,,1,2025,Trim. 3,agosto,29,9110
Cliente no tiene Lona,2025,Trim. 3,agosto,29,3362,Lona,8,2,,1,2025,Trim. 3,agosto,29,10478
Cliente no tiene Lona,2025,Trim. 3,agosto,29,3440,Lona,8,2,,1,2025,Trim. 3,agosto,29,10237
Cliente no tiene Lona,2025,Trim. 3,agosto,29,3482,Lona,8,2,,1,2025,Trim. 3,agosto,29,10530
Cliente no tiene Lona,2025,Trim. 3,agosto,29,3486,Lona,8,2,,1,2025,Trim. 3,agosto,29,9521
Cliente no tiene Lona,2025,Trim. 3,agosto,29,3566,Lona,8,2,,1,2025,Trim. 3,agosto,29,9856
Cliente no tiene Lona,2025,Trim. 3,agosto,29,3641,Lona,8,2,,1,2025,Trim. 3,agosto,29,10069
Cliente no tiene Lona,2025,Trim. 3,agosto,30,4256,Lona,8,2,,1,2025,Trim. 3,agosto,30,8283
Cliente no tiene Lona,2025,Trim. 3,agosto,30,4259,Lona,8,2,,1,2025,Trim. 3,agosto,30,8404
Cliente no tiene Lona,2025,Trim. 3,agosto,30,4376,Lona,8,2,,1,2025,Trim. 3,agosto,30,7735
Cliente no tiene Lona,2025,Trim. 3,agosto,30,4508,Lona,8,2,,1,2025,Trim. 3,agosto,30,9510
Cliente no tiene Lona,2025,Trim. 3,septiembre,1,4821,Lona,8,2,,1,2025,Trim. 3,septiembre,1,10588
Cliente no tiene Lona,2025,Trim. 3,septiembre,1,4935,Lona,8,2,,1,2025,Trim. 3,septiembre,1,8399
Cliente no tiene Lona,2025,Trim. 3,septiembre,1,5005,Lona,8,2,,1,2025,Trim. 3,septiembre,1,10599
Cliente no tiene Lona,2025,Trim. 3,septiembre,1,5015,Lona,8,2,,1,2025,Trim. 3,septiembre,1,9967
Cliente no tiene Lona,2025,Trim. 3,septiembre,1,5023,Lona,8,2,,1,2025,Trim. 3,septiembre,1,10597
Cliente no tiene Lona,2025,Trim. 3,septiembre,1,5067,Lona,8,2,,1,2025,Trim. 3,septiembre,1,10282
Cliente no tiene Lona,2025,Trim. 3,septiembre,1,5109,Lona,8,2,,1,2025,Trim. 3,septiembre,1,9979
Cliente no tiene Lona,2025,Trim. 3,septiembre,1,5219,Lona,8,2,,1,2025,Trim. 3,septiembre,1,10109
Cliente no tiene Lona,2025,Trim. 3,septiembre,1,5222,Lona,8,2,,1,2025,Trim. 3,septiembre,1,7932
Cliente no tiene Lona,2025,Trim. 3,septiembre,1,5247,Lona,8,2,,1,2025,Trim. 3,septiembre,1,8258
Cliente no tiene Lona,2025,Trim. 3,septiembre,2,5605,Lona,8,2,,1,2025,Trim. 3,septiembre,2,7588
Cliente no tiene Lona,2025,Trim. 3,septiembre,2,5630,Lona,8,2,,1,2025,Trim. 3,septiembre,2,9977
Cliente no tiene Lona,2025,Trim. 3,septiembre,2,5650,Lona,8,2,,1,2025,Trim. 3,septiembre,2,7602
Cliente no tiene Lona,2025,Trim. 3,septiembre,3,5709,Lona,8,2,,1,2025,Trim. 3,septiembre,3,10596
Cliente no tiene Lona,2025,Trim. 3,septiembre,3,5735,Lona,8,2,,1,2025,Trim. 3,septiembre,3,10226
Cliente no tiene Lona,2025,Trim. 3,septiembre,3,5988,Lona,8,2,,1,2025,Trim. 3,septiembre,3,10591
Cliente no tiene Lona,2025,Trim. 3,septiembre,3,6014,Lona,8,2,,1,2025,Trim. 3,septiembre,3,10355
Cliente no tiene Lona,2025,Trim. 3,septiembre,3,6045,Lona,8,2,,1,2025,Trim. 3,septiembre,3,7875
Cliente no tiene Lona,2025,Trim. 3,septiembre,4,6410,Lona,8,2,,1,2025,Trim. 3,septiembre,4,9992
Cliente no tiene Lona,2025,Trim. 3,septiembre,4,6615,Lona,8,2,,1,2025,Trim. 3,septiembre,4,8502
Cliente no tiene Lona,2025,Trim. 3,septiembre,4,6662,Lona,8,2,,1,2025,Trim. 3,septiembre,4,7737
Cliente no tiene Lona,2025,Trim. 3,septiembre,5,6881,Lona,8,2,,1,2025,Trim. 3,septiembre,5,10152
Cliente no tiene Lona,2025,Trim. 3,septiembre,5,6893,Lona,8,2,,1,2025,Trim. 3,septiembre,5,10168
Cliente no tiene Lona,2025,Trim. 3,septiembre,5,6944,Lona,8,2,,1,2025,Trim. 3,septiembre,5,7984
Cliente no tiene Lona,2025,Trim. 3,septiembre,5,6951,Lona,8,2,,1,2025,Trim. 3,septiembre,5,7720
Cliente no tiene Lona,2025,Trim. 3,septiembre,5,7061,Lona,8,2,,1,2025,Trim. 3,septiembre,5,8942
Cliente no tiene Lona,2025,Trim. 3,septiembre,6,7396,Lona,8,2,,1,2025,Trim. 3,septiembre,6,9954
Cliente no tiene Lona,2025,Trim. 3,septiembre,6,7576,Lona,8,2,,1,2025,Trim. 3,septiembre,6,9954
Cliente no tiene Lona,2025,Trim. 3,septiembre,9,7635,Lona,8,2,,1,2025,Trim. 3,septiembre,9,7801
Cliente no tiene Lona,2025,Trim. 3,septiembre,9,7699,Lona,8,2,,1,2025,Trim. 3,septiembre,9,8762
Cliente no tiene Lona,2025,Trim. 3,septiembre,10,7802,Lona,8,2,,1,2025,Trim. 3,septiembre,10,8882
CLIENTE NO TIENE MARCO,2025,Trim. 3,agosto,25,959,Lona,10,2,,1,2025,Trim. 3,agosto,25,10590
CLIENTE NO TIENE MARCO,2025,Trim. 3,agosto,25,999,Lona,10,2,,1,2025,Trim. 3,agosto,25,9939
CLIENTE NO TIENE PERMITIÓ CAMBIO DE LONA,2025,Trim. 3,agosto,27,2307,Lona,10,2,,1,2025,Trim. 3,agosto,27,10350
Cliente no tiene producto porque preventa no a comentado de promoción,2025,Trim. 3,agosto,26,1561,Lona,10,2,,1,2025,Trim. 3,agosto,26,10335
Cliente se cambió de local al lado solicita cambio de banner,2025,Trim. 3,agosto,27,1853,Lona,10,2,,1,2025,Trim. 3,agosto,27,10105
"Cliente, comenta , que no dejan promoción, preventas",2025,Trim. 3,agosto,25,941,Lona,10,2,,1,2025,Trim. 3,agosto,25,8868
Comenta el cliente que no agarrara la promesa,2025,Trim. 3,septiembre,3,6040,Lona,10,2,,1,2025,Trim. 3,septiembre,3,8652
Comenta el cliente que no agarro la promoción,2025,Trim. 3,septiembre,5,7086,Lona,10,2,,1,2025,Trim. 3,septiembre,5,7769
Comenta el cliente que no puede perforar por lo cual es el motivo de no dejar instalar el banner,2025,Trim. 3,septiembre,10,7804,Lona,10,2,,1,2025,Trim. 3,septiembre,10,8882
Cometa el cliente que no agarrara la promoción por lo cual no me permitió instalar lona,2025,Trim. 3,agosto,29,3461,Lona,10,2,,1,2025,Trim. 3,agosto,29,7719
"El preventa quitó la estructura, el toldo no aguanta mucho peso",2025,Trim. 3,agosto,26,1480,Lona,10,2,,1,2025,Trim. 3,agosto,26,9852
"Está desnivelado el toldo, adicional no tiene la estructura",2025,Trim. 3,agosto,26,1644,Lona,10,2,,1,2025,Trim. 3,agosto,26,9870
https://femsa-app.s3.us-east-2.amazonaws.com/00d1d948-8efd-4921-bba6-a8d0bc34f642.jpg,2025,Trim. 3,agosto,29,3441,Lona,9,2,,1,2025,Trim. 3,agosto,29,10237
https://femsa-app.s3.us-east-2.amazonaws.com/037eedcf-6518-4193-b3a6-da5ab239469e.jpg,2025,Trim. 3,septiembre,1,5223,Lona,9,2,,1,2025,Trim. 3,septiembre,1,7932
https://femsa-app.s3.us-east-2.amazonaws.com/0638d9a0-1dee-4bf0-99ad-2a7df1b18cf6.jpg,2025,Trim. 3,septiembre,1,5024,Lona,9,2,,1,2025,Trim. 3,septiembre,1,10597
https://femsa-app.s3.us-east-2.amazonaws.com/0828032b-83bd-47c9-8d2f-ccb495e8210d.jpg,2025,Trim. 3,agosto,25,940,Lona,9,2,,1,2025,Trim. 3,agosto,25,8868
https://femsa-app.s3.us-east-2.amazonaws.com/096c639a-687d-4108-ad4b-4e6fa05e4289.jpg,2025,Trim. 3,agosto,31,4570,Lona,9,2,,1,2025,Trim. 3,agosto,31,10345
https://femsa-app.s3.us-east-2.amazonaws.com/0af50f0f-0104-4b96-bf1f-ffd32e4d5f88.jpg,2025,Trim. 3,agosto,30,3709,Lona,9,2,,1,2025,Trim. 3,agosto,30,10628
https://femsa-app.s3.us-east-2.amazonaws.com/0b46c848-9c97-4c58-80fe-4b2aedf55cf7.jpg,2025,Trim. 3,agosto,27,2255,Lona,9,2,,1,2025,Trim. 3,agosto,27,10549
https://femsa-app.s3.us-east-2.amazonaws.com/0d90cf08-3814-40bd-a010-ff7760e0209f.jpg,2025,Trim. 3,septiembre,3,5989,Lona,9,2,,1,2025,Trim. 3,septiembre,3,10591
https://femsa-app.s3.us-east-2.amazonaws.com/0db3f6b7-b6fc-4a2a-b3a2-7fec2c4a7b1e.jpg,2025,Trim. 3,agosto,28,2665,Lona,9,2,,1,2025,Trim. 3,agosto,28,9283
https://femsa-app.s3.us-east-2.amazonaws.com/0dda663b-b9b5-4845-9837-5cf5926529c0.jpg,2025,Trim. 3,agosto,31,4621,Lona,9,2,,1,2025,Trim. 3,agosto,31,10189
https://femsa-app.s3.us-east-2.amazonaws.com/0e596972-3702-4eb1-9eee-9f946759d6ff.jpg,2025,Trim. 3,septiembre,3,5983,Lona,9,2,,1,2025,Trim. 3,septiembre,3,10208
https://femsa-app.s3.us-east-2.amazonaws.com/0e684378-9825-47f7-81b8-89560dab548d.jpg,2025,Trim. 3,agosto,27,2134,Lona,9,2,,1,2025,Trim. 3,agosto,27,9943
https://femsa-app.s3.us-east-2.amazonaws.com/10baddfc-75e8-45e0-8202-649c8d08e74c.jpg,2025,Trim. 3,septiembre,5,7157,Lona,9,2,,1,2025,Trim. 3,septiembre,5,7777
https://femsa-app.s3.us-east-2.amazonaws.com/10e9d1fb-0175-4921-93e0-7017b247e53d.jpg,2025,Trim. 3,agosto,26,1363,Lona,9,2,,1,2025,Trim. 3,agosto,26,10592
https://femsa-app.s3.us-east-2.amazonaws.com/11127221-8fa6-4f6c-9de0-d4404b67b1df.jpg,2025,Trim. 3,septiembre,3,6039,Lona,9,2,,1,2025,Trim. 3,septiembre,3,8652
https://femsa-app.s3.us-east-2.amazonaws.com/13fd9e4e-e07a-410d-a9ee-eee7d31dfadc.jpg,2025,Trim. 3,agosto,27,2373,Lona,9,2,,1,2025,Trim. 3,agosto,27,8077
https://femsa-app.s3.us-east-2.amazonaws.com/16038e44-88ec-4638-aa8d-3603c9ec1fea.jpg,2025,Trim. 3,agosto,28,2985,Lona,9,2,,1,2025,Trim. 3,agosto,28,10048
https://femsa-app.s3.us-east-2.amazonaws.com/1640f5b0-2d22-46b5-9b4f-b4a4fbd35792.jpg,2025,Trim. 3,septiembre,1,5282,Lona,9,2,,1,2025,Trim. 3,septiembre,1,10255
https://femsa-app.s3.us-east-2.amazonaws.com/171db8f3-c304-4ec1-af19-9d94921b06c4.jpg,2025,Trim. 3,septiembre,1,5068,Lona,9,2,,1,2025,Trim. 3,septiembre,1,10282
https://femsa-app.s3.us-east-2.amazonaws.com/182e97c0-9621-4d8b-847f-e65731f405b4.jpg,2025,Trim. 3,septiembre,3,5970,Lona,9,2,,1,2025,Trim. 3,septiembre,3,10629
https://femsa-app.s3.us-east-2.amazonaws.com/192d1b7a-641c-4ec3-91e5-58656a74402e.jpg,2025,Trim. 3,septiembre,4,6663,Lona,9,2,,1,2025,Trim. 3,septiembre,4,7737
https://femsa-app.s3.us-east-2.amazonaws.com/1d299c1c-96ca-4543-a83a-839b7f1f68b1.jpg,2025,Trim. 3,septiembre,5,7062,Lona,9,2,,1,2025,Trim. 3,septiembre,5,8942
https://femsa-app.s3.us-east-2.amazonaws.com/23c054ea-b8f5-4b1b-82ef-e7705dc04a53.jpg,2025,Trim. 3,agosto,25,979,Lona,9,2,,1,2025,Trim. 3,agosto,25,10120
https://femsa-app.s3.us-east-2.amazonaws.com/244e06c8-0a14-4bf8-bfbd-b10c48b9226f.jpg,2025,Trim. 3,septiembre,6,7575,Lona,9,2,,1,2025,Trim. 3,septiembre,6,9954
https://femsa-app.s3.us-east-2.amazonaws.com/250e8bec-9b9b-485c-8c19-f192f1b64ae1.jpg,2025,Trim. 3,agosto,27,1920,Lona,9,2,,1,2025,Trim. 3,agosto,27,9958
https://femsa-app.s3.us-east-2.amazonaws.com/25d5c143-2835-4b4d-bec8-d97df5da9435.jpg,2025,Trim. 3,agosto,29,3185,Lona,9,2,,1,2025,Trim. 3,agosto,29,10363
https://femsa-app.s3.us-east-2.amazonaws.com/264b5fa2-faa0-4a72-b08f-05dcdff2e904.jpg,2025,Trim. 3,agosto,28,2983,Lona,9,2,,1,2025,Trim. 3,agosto,28,10079
https://femsa-app.s3.us-east-2.amazonaws.com/2655df35-6656-4737-a00b-061cb0641955.jpg,2025,Trim. 3,septiembre,1,5246,Lona,9,2,,1,2025,Trim. 3,septiembre,1,8258
https://femsa-app.s3.us-east-2.amazonaws.com/27a0e57f-a105-4140-8998-99e83c1f835b.jpg,2025,Trim. 3,agosto,29,3000,Lona,9,2,,1,2025,Trim. 3,agosto,29,10357
https://femsa-app.s3.us-east-2.amazonaws.com/27df0a99-ac2e-41c8-889f-cb6cbb550b24.jpg,2025,Trim. 3,agosto,27,2197,Lona,9,2,,1,2025,Trim. 3,agosto,27,10451
https://femsa-app.s3.us-east-2.amazonaws.com/287058c7-3e92-4348-974b-81ebd844d29d.jpg,2025,Trim. 3,agosto,25,958,Lona,9,2,,1,2025,Trim. 3,agosto,25,10590
https://femsa-app.s3.us-east-2.amazonaws.com/29d0ed07-5347-4e33-a0c3-98342d4dd4bb.jpg,2025,Trim. 3,agosto,31,4572,Lona,9,2,,1,2025,Trim. 3,agosto,31,10566
https://femsa-app.s3.us-east-2.amazonaws.com/2a169fc6-889e-4e56-9bc9-55933ccf792c.jpg,2025,Trim. 3,agosto,28,2899,Lona,9,2,,1,2025,Trim. 3,agosto,28,2572
https://femsa-app.s3.us-east-2.amazonaws.com/2aa08a3d-5ec2-439b-aebc-4dc48db61d61.jpg,2025,Trim. 3,agosto,30,4291,Lona,9,2,,1,2025,Trim. 3,agosto,30,10603
https://femsa-app.s3.us-east-2.amazonaws.com/2bd084ae-cc66-4b0a-b592-bda5b178eca0.jpg,2025,Trim. 3,septiembre,9,7689,Lona,9,2,,1,2025,Trim. 3,septiembre,9,8436
https://femsa-app.s3.us-east-2.amazonaws.com/2fece291-1b3d-4ba6-b74c-5ef6834d46d2.jpg,2025,Trim. 3,agosto,26,1558,Lona,9,2,,1,2025,Trim. 3,agosto,26,9963
https://femsa-app.s3.us-east-2.amazonaws.com/308d6bd8-01ce-410a-b42d-dd370cb76f01.jpg,2025,Trim. 3,agosto,26,1565,Lona,9,2,,1,2025,Trim. 3,agosto,26,7747
https://femsa-app.s3.us-east-2.amazonaws.com/31120fd2-dc3b-421b-9d40-8c2bae8bcabc.jpg,2025,Trim. 3,agosto,27,2205,Lona,9,2,,1,2025,Trim. 3,agosto,27,9563
https://femsa-app.s3.us-east-2.amazonaws.com/314f9dbf-9f99-4c91-aa04-48def67dce23.jpg,2025,Trim. 3,septiembre,1,4822,Lona,9,2,,1,2025,Trim. 3,septiembre,1,10588
https://femsa-app.s3.us-east-2.amazonaws.com/33867c95-6720-47f6-b305-4e5d1740788a.jpg,2025,Trim. 3,agosto,28,2560,Lona,9,2,,1,2025,Trim. 3,agosto,28,2612
https://femsa-app.s3.us-east-2.amazonaws.com/33a8791f-ddc7-4fb6-a0ae-14360914c6f5.jpg,2025,Trim. 3,agosto,29,3219,Lona,9,2,,1,2025,Trim. 3,agosto,29,9965
https://femsa-app.s3.us-east-2.amazonaws.com/3401ebe2-7311-4ea1-bf96-aa9e3b162f0c.jpg,2025,Trim. 3,septiembre,3,5710,Lona,9,2,,1,2025,Trim. 3,septiembre,3,10596
https://femsa-app.s3.us-east-2.amazonaws.com/37b19606-4c5a-4b95-8281-2b5ce7a1ff2d.jpg,2025,Trim. 3,agosto,29,3225,Lona,9,2,,1,2025,Trim. 3,agosto,29,10319
https://femsa-app.s3.us-east-2.amazonaws.com/39819b1f-3da6-4ba4-a00f-0fc3bfcebe03.jpg,2025,Trim. 3,septiembre,2,5649,Lona,9,2,,1,2025,Trim. 3,septiembre,2,7602
https://femsa-app.s3.us-east-2.amazonaws.com/3bdf9a36-24dd-4679-b75a-cf92b4a75886.jpg,2025,Trim. 3,agosto,30,4517,Lona,9,2,,1,2025,Trim. 3,agosto,30,9413
https://femsa-app.s3.us-east-2.amazonaws.com/3cda42c7-9d3f-43ab-b785-c047ef821f55.jpg,2025,Trim. 3,agosto,28,2513,Lona,9,2,,1,2025,Trim. 3,agosto,28,7549
https://femsa-app.s3.us-east-2.amazonaws.com/3e1f27fa-1d45-4690-84c0-a177db4f768e.jpg,2025,Trim. 3,agosto,27,1834,Lona,9,2,,1,2025,Trim. 3,agosto,27,8989
https://femsa-app.s3.us-east-2.amazonaws.com/3edff0bc-fe14-42f1-8a53-d80a49b44011.jpg,2025,Trim. 3,septiembre,6,7398,Lona,9,2,,1,2025,Trim. 3,septiembre,6,9954
https://femsa-app.s3.us-east-2.amazonaws.com/3ffccca6-c399-4c3b-928a-6631ec806511.jpg,2025,Trim. 3,septiembre,2,5632,Lona,9,2,,1,2025,Trim. 3,septiembre,2,9977
https://femsa-app.s3.us-east-2.amazonaws.com/42a5493a-297c-4e8e-8720-5440a540a198.jpg,2025,Trim. 3,septiembre,6,7435,Lona,9,2,,1,2025,Trim. 3,septiembre,6,10589
https://femsa-app.s3.us-east-2.amazonaws.com/43d994ac-7200-47b5-8ffb-322391c25a05.jpg,2025,Trim. 3,agosto,27,2270,Lona,9,2,,1,2025,Trim. 3,agosto,27,10267
https://femsa-app.s3.us-east-2.amazonaws.com/4536ea37-47a4-4802-9389-04248f4399bc.jpg,2025,Trim. 3,agosto,27,2237,Lona,9,2,,1,2025,Trim. 3,agosto,27,9791
https://femsa-app.s3.us-east-2.amazonaws.com/46883248-69ed-401e-94e1-bf28063b274b.jpg,2025,Trim. 3,agosto,27,1854,Lona,9,2,,1,2025,Trim. 3,agosto,27,10105
https://femsa-app.s3.us-east-2.amazonaws.com/47b6aa86-45c8-443f-ab03-8bcd280dc2ad.jpg,2025,Trim. 3,agosto,26,1315,Lona,9,2,,1,2025,Trim. 3,agosto,26,10370
https://femsa-app.s3.us-east-2.amazonaws.com/49616458-48e0-4ae7-a0cd-4b490fa08e1b.jpg,2025,Trim. 3,agosto,28,2919,Lona,9,2,,1,2025,Trim. 3,agosto,28,9938
https://femsa-app.s3.us-east-2.amazonaws.com/4abb905a-ceff-4fab-82ec-2b4f74b7e4b0.jpg,2025,Trim. 3,agosto,28,2647,Lona,9,2,,1,2025,Trim. 3,agosto,28,9445
https://femsa-app.s3.us-east-2.amazonaws.com/4b2e17fc-7fff-4e69-9b75-bff1d4999075.jpg,2025,Trim. 3,agosto,25,948,Lona,9,2,,1,2025,Trim. 3,agosto,25,9080
https://femsa-app.s3.us-east-2.amazonaws.com/4bb6c55f-576a-42f6-8ec6-2e5cf72e7d52.jpg,2025,Trim. 3,agosto,30,3912,Lona,9,2,,1,2025,Trim. 3,agosto,30,8659
https://femsa-app.s3.us-east-2.amazonaws.com/4bcb47cb-b1b2-4c64-9c1d-a08c6b940b80.jpg,2025,Trim. 3,agosto,27,2356,Lona,9,2,,1,2025,Trim. 3,agosto,27,9268
https://femsa-app.s3.us-east-2.amazonaws.com/4c8e0eb0-9c6b-4305-a9f0-73abc5fdfc09.jpg,2025,Trim. 3,agosto,27,2402,Lona,9,2,,1,2025,Trim. 3,agosto,27,10614
https://femsa-app.s3.us-east-2.amazonaws.com/4e830da4-6293-4027-907c-c804d0b923dc.jpg,2025,Trim. 3,agosto,30,4455,Lona,9,2,,1,2025,Trim. 3,agosto,30,9467
https://femsa-app.s3.us-east-2.amazonaws.com/4e9ef808-c803-4e93-9e53-daea4323d464.jpg,2025,Trim. 3,septiembre,9,7636,Lona,9,2,,1,2025,Trim. 3,septiembre,9,7801
https://femsa-app.s3.us-east-2.amazonaws.com/4f62f36e-7543-47b3-9047-16c91cd70b85.jpg,2025,Trim. 3,agosto,30,3883,Lona,9,2,,1,2025,Trim. 3,agosto,30,9826
https://femsa-app.s3.us-east-2.amazonaws.com/4f6cbb4d-10c4-47c8-b937-bcad28a8e508.jpg,2025,Trim. 3,septiembre,5,6894,Lona,9,2,,1,2025,Trim. 3,septiembre,5,10168
https://femsa-app.s3.us-east-2.amazonaws.com/4fd3e4e1-b75c-418a-9875-7417d06331c3.jpg,2025,Trim. 3,agosto,28,2892,Lona,9,2,Extragrande,1,2025,Trim. 3,agosto,28,2613
https://femsa-app.s3.us-east-2.amazonaws.com/4fe7dff6-8a73-440c-a422-29cc09217ce1.jpg,2025,Trim. 3,agosto,28,2821,Lona,9,2,,1,2025,Trim. 3,agosto,28,10071
https://femsa-app.s3.us-east-2.amazonaws.com/5028cb79-15a8-4f35-8dd4-989e89959b60.jpg,2025,Trim. 3,agosto,25,996,Lona,9,2,,1,2025,Trim. 3,agosto,25,10204
https://femsa-app.s3.us-east-2.amazonaws.com/50432714-eff8-46c6-b975-e40a41832e6d.jpg,2025,Trim. 3,agosto,30,4377,Lona,9,2,,1,2025,Trim. 3,agosto,30,7735
https://femsa-app.s3.us-east-2.amazonaws.com/50f306ea-2183-4ff4-8868-6bad528957ba.jpg,2025,Trim. 3,agosto,27,1978,Lona,9,2,,1,2025,Trim. 3,agosto,27,9544
https://femsa-app.s3.us-east-2.amazonaws.com/51204084-f21a-41e4-a927-f6b42e73b008.jpg,2025,Trim. 3,agosto,29,3311,Lona,9,2,,1,2025,Trim. 3,agosto,29,9011
https://femsa-app.s3.us-east-2.amazonaws.com/516dadc1-2ee9-4ac0-bb6e-719c4308fb08.jpg,2025,Trim. 3,agosto,27,1836,Lona,9,2,,1,2025,Trim. 3,agosto,27,10607
https://femsa-app.s3.us-east-2.amazonaws.com/51705f94-6dff-4580-be3e-08ae82715cdd.jpg,2025,Trim. 3,septiembre,2,5618,Lona,9,2,,1,2025,Trim. 3,septiembre,2,7590
https://femsa-app.s3.us-east-2.amazonaws.com/522d7565-0c38-4b2e-9372-03cc701a47e1.jpg,2025,Trim. 3,agosto,26,1645,Lona,9,2,,1,2025,Trim. 3,agosto,26,9870
https://femsa-app.s3.us-east-2.amazonaws.com/538bfb7a-ea70-4662-966c-d436294a3a48.jpg,2025,Trim. 3,agosto,29,3145,Lona,9,2,,1,2025,Trim. 3,agosto,29,10586
https://femsa-app.s3.us-east-2.amazonaws.com/57e338b9-5d09-41c3-a087-46e0843e6dc6.jpg,2025,Trim. 3,agosto,29,3293,Lona,9,2,,1,2025,Trim. 3,agosto,29,10574
https://femsa-app.s3.us-east-2.amazonaws.com/5870ab5c-26e5-4a37-8f86-531b132c60a1.jpg,2025,Trim. 3,agosto,27,1907,Lona,9,2,,1,2025,Trim. 3,agosto,27,10127
https://femsa-app.s3.us-east-2.amazonaws.com/5969af39-f719-40c8-9b56-75438438fbcc.jpg,2025,Trim. 3,agosto,28,2969,Lona,9,2,,1,2025,Trim. 3,agosto,28,10498
https://femsa-app.s3.us-east-2.amazonaws.com/5a0c3ad9-7638-4eba-983a-d2726b167fd6.jpg,2025,Trim. 3,agosto,30,4306,Lona,9,2,,1,2025,Trim. 3,agosto,30,9733
https://femsa-app.s3.us-east-2.amazonaws.com/5a704a45-2664-4aac-9b4a-428a90d27bae.jpg,2025,Trim. 3,agosto,27,2296,Lona,9,2,,1,2025,Trim. 3,agosto,27,9527
https://femsa-app.s3.us-east-2.amazonaws.com/5aa2262a-18f7-4cd5-88e4-ff64c0a755dc.jpg,2025,Trim. 3,septiembre,2,5586,Lona,9,2,,1,2025,Trim. 3,septiembre,2,7585
https://femsa-app.s3.us-east-2.amazonaws.com/5aea35b4-870c-4b09-8873-e2c9afa6bd0c.jpg,2025,Trim. 3,septiembre,1,5125,Lona,9,2,,1,2025,Trim. 3,septiembre,1,10332
https://femsa-app.s3.us-east-2.amazonaws.com/5dc24631-ae9d-43dd-af9e-bf3c59a69faa.jpg,2025,Trim. 3,agosto,28,2547,Lona,9,2,,1,2025,Trim. 3,agosto,28,2564
